client_ref,order_id,duration,deadline,known_difficult,created_on,last_modified_on,created_on_time,deadline_period,order_weekday,order_hours
a8bc154c51-670d20680051-1596233963220412262,NA,301.2199999999998,1596287998,0,1596233999,1596233999,2020-07-31T22:19:59Z,15,Fri,22
9d3d83af0e-6884f415d50a-1596233949937503295,NA,299.3899999999999,1596287986,0,1596233987,1596233987,2020-07-31T22:19:47Z,15,Fri,22
43f02c5511-56573f01a8ae-1596233328757309529,NA,300.24000000000024,1596262455,0,1596233978,1596233978,2020-07-31T22:19:38Z,8,Fri,22
a8bc154c51-670d20680051-1596233928029825311,NA,53.04999999999973,1596287972,0,1596233974,1596233974,2020-07-31T22:19:34Z,15,Fri,22
a7178d552e-187aa42b7af9-1596233954138371150,NA,652.5350000000001,1596287967,0,1596233968,1596233968,2020-07-31T22:19:28Z,15,Fri,22
40141faa78-02b1ff300aef-1596233967091255901,NA,332.8800000000001,1596287967,0,1596233968,1596233968,2020-07-31T22:19:28Z,15,Fri,22
9d3d83af0e-6884f415d50a-1596233895053188537,NA,298.4499999999998,1596287962,0,1596233963,1596233963,2020-07-31T22:19:23Z,15,Fri,22
a8bc154c51-670d20680051-1596233953687654143,NA,301.1100000000001,1596287954,0,1596233955,1596233955,2020-07-31T22:19:15Z,15,Fri,22
a8bc154c51-670d20680051-1596233900394029925,NA,301.94000000000005,1596287954,0,1596233955,1596233955,2020-07-31T22:19:15Z,15,Fri,22
40141faa78-02b1ff300aef-1596233950759682441,NA,297.25999999999976,1596287951,0,1596233952,1596233952,2020-07-31T22:19:12Z,15,Fri,22
9d3d83af0e-6884f415d50a-1596233858011742687,NA,301.4499999999998,1596287944,0,1596233945,1596233945,2020-07-31T22:19:05Z,15,Fri,22
a8bc154c51-670d20680051-1596233933329073380,NA,300.2,1596287939,0,1596233940,1596233940,2020-07-31T22:19:00Z,15,Fri,22
a8bc154c51-670d20680051-1596233905206284499,NA,300.52,1596287935,0,1596233936,1596233936,2020-07-31T22:18:56Z,15,Fri,22
40141faa78-02b1ff300aef-1596233933480903552,NA,294.96000000000026,1596287934,0,1596233936,1596233936,2020-07-31T22:18:56Z,15,Fri,22
9d3d83af0e-6884f415d50a-1596233917617175495,NA,311.3700000000001,1596287935,0,1596233936,1596233936,2020-07-31T22:18:56Z,15,Fri,22
a8bc154c51-670d20680051-1596233929952399136,NA,302.26,1596287931,0,1596233933,1596233933,2020-07-31T22:18:53Z,15,Fri,22
0f4aa11b3a-7627b7bfc733-1596233637407665071,NA,159.64000000000033,1596262494,0,1596233932,1596233932,2020-07-31T22:18:52Z,8,Fri,22
43f02c5511-56573f01a8ae-1596233287903017011,NA,296.1099999999997,1596262455,0,1596233929,1596233929,2020-07-31T22:18:49Z,8,Fri,22
0f4aa11b3a-7627b7bfc733-1596233569895915643,NA,296.77,1596262494,0,1596233928,1596233928,2020-07-31T22:18:48Z,8,Fri,22
0f4aa11b3a-7627b7bfc733-1596233511735659826,NA,297.4399999999996,1596262494,0,1596233922,1596233922,2020-07-31T22:18:42Z,8,Fri,22
0f4aa11b3a-7627b7bfc733-1596233461248954995,NA,285.62000000000035,1596262494,0,1596233907,1596233907,2020-07-31T22:18:27Z,8,Fri,22
9d3d83af0e-6884f415d50a-1596233898984776839,NA,297.0999999999999,1596287903,0,1596233906,1596233906,2020-07-31T22:18:26Z,15,Fri,22
0f4aa11b3a-7627b7bfc733-1596233399547113545,NA,302.25999999999976,1596262494,0,1596233903,1596233903,2020-07-31T22:18:23Z,8,Fri,22
9d3d83af0e-6884f415d50a-1596233831906911450,NA,299.68000000000006,1596287894,0,1596233899,1596233899,2020-07-31T22:18:19Z,15,Fri,22
0f4aa11b3a-7627b7bfc733-1596233326474967924,NA,298.2800000000002,1596262494,0,1596233898,1596233898,2020-07-31T22:18:18Z,8,Fri,22
0f4aa11b3a-7627b7bfc733-1596233292724326596,NA,312.1899999999998,1596262494,0,1596233893,1596233893,2020-07-31T22:18:13Z,8,Fri,22
9d3d83af0e-6884f415d50a-1596233874950810666,NA,313.19000000000005,1596287876,0,1596233878,1596233878,2020-07-31T22:17:58Z,15,Fri,22
9d3d83af0e-6884f415d50a-1596233773661023969,NA,299.1299999999999,1596287874,0,1596233875,1596233875,2020-07-31T22:17:55Z,15,Fri,22
0f4aa11b3a-7627b7bfc733-1596233241862429787,NA,280.85000000000014,1596262494,0,1596233869,1596233869,2020-07-31T22:17:49Z,8,Fri,22
0f4aa11b3a-7627b7bfc733-1596233176353970461,NA,295,1596262494,0,1596233863,1596233863,2020-07-31T22:17:43Z,8,Fri,22
0f4aa11b3a-7627b7bfc733-1596233153234561050,NA,297.42999999999995,1596262494,0,1596233856,1596233856,2020-07-31T22:17:36Z,8,Fri,22
4415e124db-3c748cab1915-1596233824409406067,NA,302.94,1596287846,0,1596233849,1596233849,2020-07-31T22:17:29Z,15,Fri,22
4415e124db-3c748cab1915-1596233826436675098,NA,300.21000000000004,1596287848,0,1596233849,1596233849,2020-07-31T22:17:29Z,15,Fri,22
9d3d83af0e-6884f415d50a-1596233751656243623,NA,299.06,1596287848,0,1596233849,1596233849,2020-07-31T22:17:29Z,15,Fri,22
a7178d552e-187aa42b7af9-1596233848388313407,NA,300.4100000000001,1596287848,0,1596233849,1596233849,2020-07-31T22:17:29Z,15,Fri,22
0f4aa11b3a-7627b7bfc733-1596233072667684290,NA,308.62,1596262494,0,1596233847,1596233847,2020-07-31T22:17:27Z,8,Fri,22
40141faa78-02b1ff300aef-1596233837495501426,NA,290.05999999999995,1596287838,0,1596233841,1596233841,2020-07-31T22:17:21Z,15,Fri,22
9d3d83af0e-6884f415d50a-1596233753786840708,NA,305.58,1596287837,0,1596233840,1596233840,2020-07-31T22:17:20Z,15,Fri,22
9d3d83af0e-6884f415d50a-1596233832624330077,NA,300.46000000000004,1596287835,0,1596233838,1596233838,2020-07-31T22:17:18Z,15,Fri,22
4415e124db-3c748cab1915-1596233749022642533,NA,296.6399999999994,1596287835,0,1596233837,1596233837,2020-07-31T22:17:17Z,15,Fri,22
0f4aa11b3a-7627b7bfc733-1596233025891643841,NA,301.03499999999997,1596262494,0,1596233837,1596233837,2020-07-31T22:17:17Z,8,Fri,22
40141faa78-02b1ff300aef-1596233830376596485,NA,290.2999999999997,1596287833,0,1596233835,1596233835,2020-07-31T22:17:15Z,15,Fri,22
a8bc154c51-670d20680051-1596233828862835195,NA,308.6600000000003,1596287830,0,1596233831,1596233831,2020-07-31T22:17:11Z,15,Fri,22
9d3d83af0e-6884f415d50a-1596233784684495887,NA,287.9400000000005,1596287827,0,1596233829,1596233829,2020-07-31T22:17:09Z,15,Fri,22
43f02c5511-56573f01a8ae-1596233220447096177,NA,299.0300000000002,1596262455,0,1596233826,1596233826,2020-07-31T22:17:06Z,8,Fri,22
9d3d83af0e-6884f415d50a-1596233820545343539,NA,296.52999999999975,1596287822,0,1596233823,1596233823,2020-07-31T22:17:03Z,15,Fri,22
43f02c5511-56573f01a8ae-1596233190172761704,NA,303.1099999999999,1596262455,0,1596233820,1596233820,2020-07-31T22:17:00Z,8,Fri,22
a7178d552e-187aa42b7af9-1596233722971060573,NA,301.4899999999998,1596287812,0,1596233816,1596233816,2020-07-31T22:16:56Z,15,Fri,22
a7178d552e-187aa42b7af9-1596233801846189989,NA,308.24,1596287814,0,1596233815,1596233815,2020-07-31T22:16:55Z,15,Fri,22
40141faa78-02b1ff300aef-1596233801834315255,NA,305.6700000000001,1596287802,0,1596233803,1596233803,2020-07-31T22:16:43Z,15,Fri,22
a8bc154c51-670d20680051-1596233729952909407,NA,307.37,1596287782,0,1596233783,1596233783,2020-07-31T22:16:23Z,15,Fri,22
a7178d552e-187aa42b7af9-1596233730336549998,NA,300.8899999999999,1596287773,0,1596233775,1596233775,2020-07-31T22:16:15Z,15,Fri,22
40141faa78-02b1ff300aef-1596233766291245206,NA,162.2199999999998,1596287768,0,1596233769,1596233769,2020-07-31T22:16:09Z,15,Fri,22
9d3d83af0e-6884f415d50a-1596233765396665163,NA,300.75,1596287766,0,1596233767,1596233767,2020-07-31T22:16:07Z,15,Fri,22
a8bc154c51-670d20680051-1596233765821077175,NA,307.19000000000005,1596287766,0,1596233767,1596233767,2020-07-31T22:16:07Z,15,Fri,22
9d3d83af0e-6884f415d50a-1596233724254949100,NA,298.23,1596287764,0,1596233765,1596233765,2020-07-31T22:16:05Z,15,Fri,22
a7178d552e-187aa42b7af9-1596233721216378562,NA,298.34000000000015,1596287760,0,1596233761,1596233761,2020-07-31T22:16:01Z,15,Fri,22
40141faa78-02b1ff300aef-1596233695039181841,NA,287.09000000000003,1596287749,0,1596233751,1596233751,2020-07-31T22:15:51Z,15,Fri,22
4415e124db-3c748cab1915-1596233713806401907,NA,301.2000000000003,1596287748,0,1596233749,1596233749,2020-07-31T22:15:49Z,15,Fri,22
4415e124db-3c748cab1915-1596233744949054905,NA,300.0100000000002,1596287745,0,1596233746,1596233746,2020-07-31T22:15:46Z,15,Fri,22
4415e124db-3c748cab1915-1596233742012261537,NA,300.5600000000004,1596287742,0,1596233743,1596233743,2020-07-31T22:15:43Z,15,Fri,22
4415e124db-3c748cab1915-1596233644183985890,NA,308.10000000000036,1596287741,0,1596233741,1596233741,2020-07-31T22:15:41Z,15,Fri,22
4415e124db-3c748cab1915-1596233633436608906,NA,303.81999999999994,1596287739,0,1596233740,1596233740,2020-07-31T22:15:40Z,15,Fri,22
43f02c5511-56573f01a8ae-1596233145994197040,NA,302.01,1596262455,0,1596233737,1596233737,2020-07-31T22:15:37Z,8,Fri,22
43f02c5511-56573f01a8ae-1596233070191055425,NA,308.4000000000001,1596262455,0,1596233732,1596233732,2020-07-31T22:15:32Z,8,Fri,22
4415e124db-3c748cab1915-1596233600523172896,NA,179.52999999999975,1596287725,0,1596233727,1596233727,2020-07-31T22:15:27Z,15,Fri,22
4415e124db-3c748cab1915-1596233639539097670,NA,299.8299999999999,1596287722,0,1596233723,1596233723,2020-07-31T22:15:23Z,15,Fri,22
a8bc154c51-670d20680051-1596233712693197273,NA,299.6600000000003,1596287713,0,1596233714,1596233714,2020-07-31T22:15:14Z,15,Fri,22
a7178d552e-187aa42b7af9-1596233682958807398,NA,249.0999999999999,1596287706,0,1596233707,1596233707,2020-07-31T22:15:07Z,15,Fri,22
9d3d83af0e-6884f415d50a-1596233699951715395,NA,299.93999999999994,1596287700,0,1596233701,1596233701,2020-07-31T22:15:01Z,15,Fri,22
0f4aa11b3a-7627b7bfc733-1596232975968361702,NA,305.475,1596262494,0,1596233695,1596233695,2020-07-31T22:14:55Z,8,Fri,22
43f02c5511-56573f01a8ae-1596233006170750939,NA,288.99,1596262455,0,1596233691,1596233691,2020-07-31T22:14:51Z,8,Fri,22
a8bc154c51-670d20680051-1596233686545884149,NA,300.69999999999993,1596291287,0,1596233689,1596233689,2020-07-31T22:14:49Z,16,Fri,22
a7178d552e-187aa42b7af9-1596233601745299786,NA,306.80999999999995,1596291286,0,1596233687,1596233687,2020-07-31T22:14:47Z,16,Fri,22
a7178d552e-187aa42b7af9-1596233684829908514,NA,296.1300000000001,1596291285,0,1596233686,1596233686,2020-07-31T22:14:46Z,16,Fri,22
40141faa78-02b1ff300aef-1596233655410649151,NA,300.3299999999999,1596291279,0,1596233680,1596233680,2020-07-31T22:14:40Z,16,Fri,22
40141faa78-02b1ff300aef-1596233671090319207,NA,304.3699999999999,1596291271,0,1596233672,1596233672,2020-07-31T22:14:32Z,16,Fri,22
a8bc154c51-670d20680051-1596233630380432386,NA,300.34,1596291270,0,1596233671,1596233671,2020-07-31T22:14:31Z,16,Fri,22
43f02c5511-56573f01a8ae-1596232956802857534,NA,295.79999999999995,1596262455,0,1596233661,1596233661,2020-07-31T22:14:21Z,8,Fri,22
9d3d83af0e-6884f415d50a-1596233659958680625,NA,300.47999999999956,1596291260,0,1596233661,1596233661,2020-07-31T22:14:21Z,16,Fri,22
43f02c5511-56573f01a8ae-1596232919266087263,NA,296.73,1596262455,0,1596233656,1596233656,2020-07-31T22:14:16Z,8,Fri,22
4415e124db-3c748cab1915-1596233586767144303,NA,299.96000000000004,1596291252,0,1596233653,1596233653,2020-07-31T22:14:13Z,16,Fri,22
a8bc154c51-670d20680051-1596233649365623851,NA,298.12999999999965,1596291249,0,1596233650,1596233650,2020-07-31T22:14:10Z,16,Fri,22
4415e124db-3c748cab1915-1596233636024324616,NA,297.55,1596291236,0,1596233637,1596233637,2020-07-31T22:13:57Z,16,Fri,22
4415e124db-3c748cab1915-1596233631207873725,NA,300.30999999999995,1596291231,0,1596233632,1596233632,2020-07-31T22:13:52Z,16,Fri,22
9d3d83af0e-6884f415d50a-1596233596017684643,NA,299.0799999999999,1596291230,0,1596233631,1596233631,2020-07-31T22:13:51Z,16,Fri,22
40141faa78-02b1ff300aef-1596233604331554732,NA,294.3900000000001,1596291228,0,1596233629,1596233629,2020-07-31T22:13:49Z,16,Fri,22
40141faa78-02b1ff300aef-1596233526617506731,NA,307.62,1596291227,0,1596233628,1596233628,2020-07-31T22:13:48Z,16,Fri,22
4415e124db-3c748cab1915-1596233518530404443,NA,301.96000000000004,1596291221,0,1596233624,1596233624,2020-07-31T22:13:44Z,16,Fri,22
9d3d83af0e-6884f415d50a-1596233618615704356,NA,77.71000000000004,1596291218,0,1596233620,1596233620,2020-07-31T22:13:40Z,16,Fri,22
4415e124db-3c748cab1915-1596233530330995496,NA,311.71999999999935,1596291209,0,1596233610,1596233610,2020-07-31T22:13:30Z,16,Fri,22
4415e124db-3c748cab1915-1596233517645832773,NA,298.79999999999995,1596291203,0,1596233605,1596233605,2020-07-31T22:13:25Z,16,Fri,22
a7178d552e-187aa42b7af9-1596233523422266650,NA,303.01,1596291198,0,1596233601,1596233601,2020-07-31T22:13:21Z,16,Fri,22
9d3d83af0e-6884f415d50a-1596233540204595617,NA,301.6600000000001,1596291142,0,1596233543,1596233543,2020-07-31T22:12:23Z,16,Fri,22
4415e124db-3c748cab1915-1596233537719385281,NA,301.5100000000002,1596291138,0,1596233539,1596233539,2020-07-31T22:12:19Z,16,Fri,22
4415e124db-3c748cab1915-1596233497689799259,NA,302.9699999999998,1596291102,0,1596233503,1596233503,2020-07-31T22:11:43Z,16,Fri,22
4415e124db-3c748cab1915-1596233464526833623,NA,288.99,1596291097,0,1596233498,1596233498,2020-07-31T22:11:38Z,16,Fri,22
4415e124db-3c748cab1915-1596233483268255232,NA,297.92999999999984,1596291083,0,1596233484,1596233484,2020-07-31T22:11:24Z,16,Fri,22
4415e124db-3c748cab1915-1596233468193867429,NA,301.1100000000001,1596291072,0,1596233473,1596233473,2020-07-31T22:11:13Z,16,Fri,22
4415e124db-3c748cab1915-1596233438622273827,NA,298.1300000000001,1596291039,0,1596233440,1596233440,2020-07-31T22:10:40Z,16,Fri,22
a7178d552e-187aa42b7af9-1596233409608675947,NA,352.915,1596291021,0,1596233422,1596233422,2020-07-31T22:10:22Z,16,Fri,22
f8a519345c-00883f8adf20-1596233211654618589,NA,154.44999999999982,1596262037,0,1596233306,1596233306,2020-07-31T22:08:26Z,8,Fri,22
f8a519345c-00883f8adf20-1596233167272352853,NA,287.34000000000015,1596262037,0,1596233300,1596233300,2020-07-31T22:08:20Z,8,Fri,22
f8a519345c-00883f8adf20-1596233140335578298,NA,296.42999999999984,1596262037,0,1596233292,1596233292,2020-07-31T22:08:12Z,8,Fri,22
f8a519345c-00883f8adf20-1596233057676312503,NA,310.6800000000003,1596262037,0,1596233287,1596233287,2020-07-31T22:08:07Z,8,Fri,22
f8a519345c-00883f8adf20-1596232996567081460,NA,294.48,1596262037,0,1596233282,1596233282,2020-07-31T22:08:02Z,8,Fri,22
f8a519345c-00883f8adf20-1596232951399692371,NA,298.24,1596262037,0,1596233275,1596233275,2020-07-31T22:07:55Z,8,Fri,22
f8a519345c-00883f8adf20-1596232894864642206,NA,301.7099999999998,1596262037,0,1596233268,1596233268,2020-07-31T22:07:48Z,8,Fri,22
f8a519345c-00883f8adf20-1596232852999523722,NA,296.5500000000002,1596262037,0,1596233263,1596233263,2020-07-31T22:07:43Z,8,Fri,22
f8a519345c-00883f8adf20-1596232821374578197,NA,302.05999999999995,1596262037,0,1596233255,1596233255,2020-07-31T22:07:35Z,8,Fri,22
f8a519345c-00883f8adf20-1596232793900439268,NA,310.16999999999996,1596262037,0,1596233249,1596233249,2020-07-31T22:07:29Z,8,Fri,22
f8a519345c-00883f8adf20-1596232770150956917,NA,299.445,1596262037,0,1596233243,1596233243,2020-07-31T22:07:23Z,8,Fri,22
f8a519345c-00883f8adf20-1596232747113939924,NA,296.925,1596262037,0,1596233238,1596233238,2020-07-31T22:07:18Z,8,Fri,22
80659de7b5-5ceeb57f933b-1596233189383487842,NA,275.71000000000004,1596290804,0,1596233205,1596233205,2020-07-31T22:06:45Z,16,Fri,22
80659de7b5-5ceeb57f933b-1596233197330151546,NA,295.30999999999995,1596290800,0,1596233201,1596233201,2020-07-31T22:06:41Z,16,Fri,22
80659de7b5-5ceeb57f933b-1596233100554154240,NA,213.98000000000002,1596290704,0,1596233105,1596233105,2020-07-31T22:05:05Z,16,Fri,22
80659de7b5-5ceeb57f933b-1596233094689320626,NA,294.03,1596290695,0,1596233097,1596233097,2020-07-31T22:04:57Z,16,Fri,22
80659de7b5-5ceeb57f933b-1596233080746933217,NA,298.21000000000004,1596290685,0,1596233086,1596233086,2020-07-31T22:04:46Z,16,Fri,22
80659de7b5-5ceeb57f933b-1596233079852386703,NA,300.21000000000004,1596290679,0,1596233080,1596233080,2020-07-31T22:04:40Z,16,Fri,22
80659de7b5-5ceeb57f933b-1596233069666335226,NA,304.25,1596290671,0,1596233073,1596233073,2020-07-31T22:04:33Z,16,Fri,22
80659de7b5-5ceeb57f933b-1596233056061343484,NA,311.71000000000004,1596290656,0,1596233058,1596233058,2020-07-31T22:04:18Z,16,Fri,22
80659de7b5-5ceeb57f933b-1596233055119141427,NA,301.61,1596290655,0,1596233057,1596233057,2020-07-31T22:04:17Z,16,Fri,22
80659de7b5-5ceeb57f933b-1596233017770503311,NA,300.73,1596290621,0,1596233022,1596233022,2020-07-31T22:03:42Z,16,Fri,22
8b4350dda4-41e48044d0a9-1596232890220665124,NA,78.33000000000038,1596261699,0,1596233003,1596233003,2020-07-31T22:03:23Z,8,Fri,22
80659de7b5-5ceeb57f933b-1596232985546077247,NA,285.3299999999999,1596290587,0,1596232988,1596232988,2020-07-31T22:03:08Z,16,Fri,22
8b4350dda4-41e48044d0a9-1596232864146509123,NA,306.5999999999999,1596261699,0,1596232975,1596232975,2020-07-31T22:02:55Z,8,Fri,22
80659de7b5-5ceeb57f933b-1596232966535426359,NA,284.26000000000005,1596290568,0,1596232969,1596232969,2020-07-31T22:02:49Z,16,Fri,22
8b4350dda4-41e48044d0a9-1596232837534578108,NA,314.15999999999985,1596261699,0,1596232968,1596232968,2020-07-31T22:02:48Z,8,Fri,22
8b4350dda4-41e48044d0a9-1596232815214721835,NA,305.6700000000001,1596261699,0,1596232962,1596232962,2020-07-31T22:02:42Z,8,Fri,22
80659de7b5-5ceeb57f933b-1596232945291336695,NA,302.58,1596290547,0,1596232949,1596232949,2020-07-31T22:02:29Z,16,Fri,22
8b4350dda4-41e48044d0a9-1596232790642494307,NA,336.84000000000015,1596261699,0,1596232947,1596232947,2020-07-31T22:02:27Z,8,Fri,22
8b4350dda4-41e48044d0a9-1596232769182771476,NA,302.7499999999998,1596261699,0,1596232939,1596232939,2020-07-31T22:02:19Z,8,Fri,22
8b4350dda4-41e48044d0a9-1596232745841886162,NA,331.9200000000001,1596261699,0,1596232933,1596232933,2020-07-31T22:02:13Z,8,Fri,22
8b4350dda4-41e48044d0a9-1596232693729576601,NA,285.48,1596261699,0,1596232928,1596232928,2020-07-31T22:02:08Z,8,Fri,22
8b4350dda4-41e48044d0a9-1596232657302194886,NA,311.25,1596261699,0,1596232924,1596232924,2020-07-31T22:02:04Z,8,Fri,22
8b4350dda4-41e48044d0a9-1596232613461636350,NA,306.4599999999999,1596261699,0,1596232912,1596232912,2020-07-31T22:01:52Z,8,Fri,22
8b4350dda4-41e48044d0a9-1596232570068607208,NA,316.64000000000004,1596261699,0,1596232907,1596232907,2020-07-31T22:01:47Z,8,Fri,22
8b4350dda4-41e48044d0a9-1596232528086946692,NA,363.95,1596261699,0,1596232900,1596232900,2020-07-31T22:01:40Z,8,Fri,22
b4259dc3dc-9eebbd6e4a9d-1596232716107820661,NA,301.2900000000002,1596290328,0,1596232730,1596232730,2020-07-31T21:58:50Z,16,Fri,21
b4259dc3dc-9eebbd6e4a9d-1596232696532323105,NA,303.99999999999994,1596290315,0,1596232716,1596232716,2020-07-31T21:58:36Z,16,Fri,21
b4259dc3dc-9eebbd6e4a9d-1596232648513439948,NA,302.4799999999998,1596290309,0,1596232711,1596232711,2020-07-31T21:58:31Z,16,Fri,21
b4259dc3dc-9eebbd6e4a9d-1596232703211462782,NA,287.75999999999976,1596290305,0,1596232708,1596232708,2020-07-31T21:58:28Z,16,Fri,21
4c34786f2b-5f803d41bda2-1596232696562102294,NA,302.74,1596290297,0,1596232698,1596232698,2020-07-31T21:58:18Z,16,Fri,21
308a07790f-f0c1dbc1df74-1596232610421620766,NA,183.5300000000002,1596261435,0,1596232697,1596232697,2020-07-31T21:58:17Z,8,Fri,21
308a07790f-f0c1dbc1df74-1596232564126781774,NA,319.7199999999998,1596261435,0,1596232693,1596232693,2020-07-31T21:58:13Z,8,Fri,21
308a07790f-f0c1dbc1df74-1596232514981293602,NA,312.7800000000002,1596261435,0,1596232686,1596232686,2020-07-31T21:58:06Z,8,Fri,21
308a07790f-f0c1dbc1df74-1596232479850063828,NA,301.0799999999999,1596261435,0,1596232681,1596232681,2020-07-31T21:58:01Z,8,Fri,21
308a07790f-f0c1dbc1df74-1596232407174974930,NA,285.52,1596261435,0,1596232676,1596232676,2020-07-31T21:57:56Z,8,Fri,21
308a07790f-f0c1dbc1df74-1596232360895274496,NA,308.3799999999999,1596261435,0,1596232672,1596232672,2020-07-31T21:57:52Z,8,Fri,21
308a07790f-f0c1dbc1df74-1596232324360601232,NA,319.29999999999995,1596261435,0,1596232666,1596232666,2020-07-31T21:57:46Z,8,Fri,21
4c34786f2b-5f803d41bda2-1596232641571069342,NA,703.0250000000001,1596290265,0,1596232666,1596232666,2020-07-31T21:57:46Z,16,Fri,21
308a07790f-f0c1dbc1df74-1596232296590289775,NA,308.70000000000005,1596261435,0,1596232661,1596232661,2020-07-31T21:57:41Z,8,Fri,21
308a07790f-f0c1dbc1df74-1596232227058579679,NA,315.37,1596261435,0,1596232655,1596232655,2020-07-31T21:57:35Z,8,Fri,21
308a07790f-f0c1dbc1df74-1596232178156400735,NA,308.34000000000003,1596261435,0,1596232646,1596232646,2020-07-31T21:57:26Z,8,Fri,21
308a07790f-f0c1dbc1df74-1596232148574571557,NA,278.405,1596261435,0,1596232640,1596232640,2020-07-31T21:57:20Z,8,Fri,21
308a07790f-f0c1dbc1df74-1596232111870789483,NA,343.375,1596261435,0,1596232636,1596232636,2020-07-31T21:57:16Z,8,Fri,21
39ffa725d3-82bec6fac24f-1596232622283865264,NA,299.1399999999999,1596290224,0,1596232625,1596232625,2020-07-31T21:57:05Z,16,Fri,21
b4259dc3dc-9eebbd6e4a9d-1596232470364993464,NA,299.43,1596290207,0,1596232610,1596232610,2020-07-31T21:56:50Z,16,Fri,21
4c34786f2b-5f803d41bda2-1596232564959570920,NA,321.4100000000001,1596290166,0,1596232568,1596232568,2020-07-31T21:56:08Z,16,Fri,21
4c34786f2b-5f803d41bda2-1596232564471668614,NA,291.0900000000006,1596290164,0,1596232565,1596232565,2020-07-31T21:56:05Z,16,Fri,21
4c34786f2b-5f803d41bda2-1596232559189768568,NA,298.6699999999996,1596290159,0,1596232560,1596232560,2020-07-31T21:56:00Z,16,Fri,21
4c34786f2b-5f803d41bda2-1596232550899823507,NA,299.50999999999976,1596290154,0,1596232555,1596232555,2020-07-31T21:55:55Z,16,Fri,21
4c34786f2b-5f803d41bda2-1596232524813313284,NA,300.79999999999995,1596290138,0,1596232539,1596232539,2020-07-31T21:55:39Z,16,Fri,21
b4259dc3dc-9eebbd6e4a9d-1596232535893549361,NA,300.3100000000002,1596290137,0,1596232539,1596232539,2020-07-31T21:55:39Z,16,Fri,21
4c34786f2b-5f803d41bda2-1596232521492559939,NA,331.03999999999996,1596290128,0,1596232529,1596232529,2020-07-31T21:55:29Z,16,Fri,21
39ffa725d3-82bec6fac24f-1596232510624403272,NA,300.0499999999997,1596290124,0,1596232526,1596232526,2020-07-31T21:55:26Z,16,Fri,21
4c34786f2b-5f803d41bda2-1596232519287251373,NA,181.0099999999993,1596290119,0,1596232520,1596232520,2020-07-31T21:55:20Z,16,Fri,21
b4259dc3dc-9eebbd6e4a9d-1596232514056124363,NA,301.6600000000003,1596290115,0,1596232518,1596232518,2020-07-31T21:55:18Z,16,Fri,21
b4259dc3dc-9eebbd6e4a9d-1596232501861393240,NA,300.8699999999999,1596290102,0,1596232503,1596232503,2020-07-31T21:55:03Z,16,Fri,21
b4259dc3dc-9eebbd6e4a9d-1596232459750074756,NA,301.37999999999965,1596290100,0,1596232501,1596232501,2020-07-31T21:55:01Z,16,Fri,21
4c34786f2b-5f803d41bda2-1596232485099853508,NA,293.32000000000016,1596290089,0,1596232490,1596232490,2020-07-31T21:54:50Z,16,Fri,21
b4259dc3dc-9eebbd6e4a9d-1596232418622400194,NA,669.96,1596290081,0,1596232484,1596232484,2020-07-31T21:54:44Z,16,Fri,21
4c34786f2b-5f803d41bda2-1596232419646582600,NA,479.215,1596290081,0,1596232484,1596232484,2020-07-31T21:54:44Z,16,Fri,21
4c34786f2b-5f803d41bda2-1596232477377716229,NA,300.94000000000005,1596290077,0,1596232478,1596232478,2020-07-31T21:54:38Z,16,Fri,21
b4259dc3dc-9eebbd6e4a9d-1596232459374428004,NA,296.0200000000001,1596290060,0,1596232460,1596232460,2020-07-31T21:54:20Z,16,Fri,21
4c34786f2b-5f803d41bda2-1596232443075967341,NA,300.3000000000002,1596290045,0,1596232447,1596232447,2020-07-31T21:54:07Z,16,Fri,21
b4259dc3dc-9eebbd6e4a9d-1596232425841042634,NA,107.24000000000024,1596290038,0,1596232439,1596232439,2020-07-31T21:53:59Z,16,Fri,21
39ffa725d3-82bec6fac24f-1596232417466375023,NA,296.4200000000001,1596290018,0,1596232419,1596232419,2020-07-31T21:53:39Z,16,Fri,21
39ffa725d3-82bec6fac24f-1596232402675777769,NA,331.44000000000005,1596290008,0,1596232409,1596232409,2020-07-31T21:53:29Z,16,Fri,21
39ffa725d3-82bec6fac24f-1596232336708085240,NA,290.77,1596289938,0,1596232339,1596232339,2020-07-31T21:52:19Z,16,Fri,21
39ffa725d3-82bec6fac24f-1596232199463200577,NA,299.27,1596289877,0,1596232278,1596232278,2020-07-31T21:51:18Z,16,Fri,21
39ffa725d3-82bec6fac24f-1596232236864482229,NA,305.3299999999999,1596289840,0,1596232241,1596232241,2020-07-31T21:50:41Z,16,Fri,21
39ffa725d3-82bec6fac24f-1596232226040393624,NA,290.5500000000002,1596289830,0,1596232231,1596232231,2020-07-31T21:50:31Z,16,Fri,21
d49e607e5b-d5c820ff7ed5-1596232175878230360,NA,297.35000000000014,1596289778,0,1596232180,1596232180,2020-07-31T21:49:40Z,16,Fri,21
e78ce4d794-7a6749aa8089-1596232066923338232,NA,295.5400000000002,1596289725,0,1596232126,1596232126,2020-07-31T21:48:46Z,16,Fri,21
d49e607e5b-d5c820ff7ed5-1596232033195787856,NA,292.575,1596289709,0,1596232111,1596232111,2020-07-31T21:48:31Z,16,Fri,21
2acdef1c1c-5225549213c0-1596232068118975357,NA,299.09000000000003,1596289700,0,1596232101,1596232101,2020-07-31T21:48:21Z,16,Fri,21
